"filename", "language", "Markdown", "HTML", "JSON", "JavaScript", "CSS", "JavaScript React", "SCSS", "XML", "comment", "blank", "total"
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\assets\scss\hover.css", "CSS", 0, 0, 0, 0, 4201, 0, 0, 0, 145, 391, 4737
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\assets\scss\hover.scss", "SCSS", 0, 0, 0, 0, 0, 0, 663, 0, 16, 115, 794
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\TabPanel\TabPanel.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 302, 0, 0, 8, 21, 331
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\btnchange\buttonChange.css", "CSS", 0, 0, 0, 0, 57, 0, 0, 0, 1, 7, 65
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\btnchange\buttonChange.js", "JavaScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 2, 20
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\card\HomeCard.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 116, 0, 0, 1, 6, 123
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\combo-box\ComboBox.component.js", "JavaScript", 0, 0, 0, 39, 0, 0, 0, 0, 4, 3, 46
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\combo-box\ComboBox.scss", "SCSS", 0, 0, 0, 0, 0, 0, 13, 0, 1, 1, 15
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\dialog\CustomizedDialogs.js", "JavaScript", 0, 0, 0, 240, 0, 0, 0, 0, 0, 16, 256
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\footer\Footer.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 142, 0, 0, 0, 2, 144
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\footer\Footer.css", "CSS", 0, 0, 0, 0, 96, 0, 0, 0, 1, 7, 104
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\form-input\form-input.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 16, 0, 0, 0, 2, 18
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\form-input\form-input.styles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 19, 0, 0, 2, 21
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\header\header.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 78, 0, 0, 1, 4, 83
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\header\header.styles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 64, 0, 1, 10, 75
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\image-slider\image-slider.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 117, 0, 0, 0, 8, 125
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\product-backlog\BacklogTabPanel.component.js", "JavaScript", 0, 0, 0, 71, 0, 0, 0, 0, 2, 12, 85
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\product-backlog\BacklogTabPanel.scss", "SCSS", 0, 0, 0, 0, 0, 0, 4, 0, 1, 2, 7
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\product-backlog\ProductBacklogContainer.component.js", "JavaScript", 0, 0, 0, 48, 0, 0, 0, 0, 11, 4, 63
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\product-backlog\ProductBacklogNOProjects.component.js", "JavaScript", 0, 0, 0, 93, 0, 0, 0, 0, 0, 5, 98
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\product-backlog\ProductbacklogCard.js", "JavaScript", 0, 0, 0, 47, 0, 0, 0, 0, 0, 5, 52
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\product-backlog\productbacklogtable.js", "JavaScript", 0, 0, 0, 176, 0, 0, 0, 0, 19, 10, 205
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\project-container\project-container.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 306, 0, 0, 6, 24, 336
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\project-container\project-container.styles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 73, 0, 6, 4, 83
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\scroll-to-top-button\ScrollButton.js", "JavaScript", 0, 0, 0, 57, 0, 0, 0, 0, 3, 7, 67
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\scroll-to-top-button\ScrollButton.scss", "SCSS", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\search.js", "JavaScript", 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 15
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\side-bar\side-bar.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 453, 0, 0, 10, 22, 485
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\side-bar\side-bar.styles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 19, 0, 1, 3, 23
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sign-in\signin.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 108, 0, 0, 0, 4, 112
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sign-in\signin.styles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 57, 0, 0, 2, 59
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sign-up\signup.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 149, 0, 0, 7, 9, 165
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sign-up\signup.styles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 48, 0, 0, 3, 51
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\allSprint.js", "JavaScript", 0, 0, 0, 96, 0, 0, 0, 0, 1, 3, 100
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\allSprintCard.js", "JavaScript", 0, 0, 0, 70, 0, 0, 0, 0, 1, 3, 74
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\chooseMemberCard.js", "JavaScript", 0, 0, 0, 133, 0, 0, 0, 0, 10, 5, 148
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\chooseMemberPage.js", "JavaScript", 0, 0, 0, 95, 0, 0, 0, 0, 1, 4, 100
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\chooseTaskCard.js", "JavaScript", 0, 0, 0, 115, 0, 0, 0, 0, 1, 7, 123
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\chooseTaskPage.js", "JavaScript", 0, 0, 0, 95, 0, 0, 0, 0, 1, 4, 100
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\createSprintCard.js", "JavaScript", 0, 0, 0, 110, 0, 0, 0, 0, 0, 4, 114
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\createSprintPage.js", "JavaScript", 0, 0, 0, 90, 0, 0, 0, 0, 1, 1, 92
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\doneSprintCard.js", "JavaScript", 0, 0, 0, 260, 0, 0, 0, 0, 5, 9, 274
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\doneSprintPage.js", "JavaScript", 0, 0, 0, 96, 0, 0, 0, 0, 1, 3, 100
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\doneSprintViewCard.js", "JavaScript", 0, 0, 0, 199, 0, 0, 0, 0, 5, 12, 216
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\doneSprintViewPage.js", "JavaScript", 0, 0, 0, 96, 0, 0, 0, 0, 1, 3, 100
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\editTaskCard.js", "JavaScript", 0, 0, 0, 164, 0, 0, 0, 0, 14, 5, 183
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\editTaskPage.js", "JavaScript", 0, 0, 0, 95, 0, 0, 0, 0, 1, 4, 100
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\noSprintCard.js", "JavaScript", 0, 0, 0, 59, 0, 0, 0, 0, 0, 6, 65
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\noSprintPage.js", "JavaScript", 0, 0, 0, 78, 0, 0, 0, 0, 11, 1, 90
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\sprintBacklogCard.js", "JavaScript", 0, 0, 0, 35, 0, 0, 0, 0, 0, 4, 39
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\sprintBacklogPage.js", "JavaScript", 0, 0, 0, 96, 0, 0, 0, 0, 1, 3, 100
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\sprintBacklogTable.js", "JavaScript", 0, 0, 0, 82, 0, 0, 0, 0, 0, 5, 87
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\sprintTabPanel.js", "JavaScript", 0, 0, 0, 66, 0, 0, 0, 0, 1, 10, 77
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\taskDeatilCard.js", "JavaScript", 0, 0, 0, 128, 0, 0, 0, 0, 0, 7, 135
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\sprint\taskDetailPage.js", "JavaScript", 0, 0, 0, 96, 0, 0, 0, 0, 1, 3, 100
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\task\AddTask.component.js", "JavaScript", 0, 0, 0, 86, 0, 0, 0, 0, 3, 1, 90
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\task\AddTaskCard.js", "JavaScript", 0, 0, 0, 355, 0, 0, 0, 0, 8, 21, 384
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\task\NoTask.js", "JavaScript", 0, 0, 0, 79, 0, 0, 0, 0, 12, 2, 93
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\task\TaskDetail.js", "JavaScript", 0, 0, 0, 103, 0, 0, 0, 0, 5, 2, 110
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\task\TaskDetailCard.js", "JavaScript", 0, 0, 0, 92, 0, 0, 0, 0, 0, 8, 100
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\todo\AddTodoForm.js", "JavaScript", 0, 0, 0, 45, 0, 0, 0, 0, 0, 6, 51
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\todo\EditTodo.js", "JavaScript", 0, 0, 0, 53, 0, 0, 0, 0, 0, 4, 57
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\todo\List.js", "JavaScript", 0, 0, 0, 39, 0, 0, 0, 0, 0, 3, 42
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\todo\Todo.js", "JavaScript", 0, 0, 0, 67, 0, 0, 0, 0, 0, 10, 77
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\todo\Todocomp.js", "JavaScript", 0, 0, 0, 118, 0, 0, 0, 0, 5, 11, 134
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\user-story\AddStoryCard.js", "JavaScript", 0, 0, 0, 213, 0, 0, 0, 0, 6, 15, 234
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\user-story\AddUserStory.Component.js", "JavaScript", 0, 0, 0, 87, 0, 0, 0, 0, 1, 1, 89
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\user-story\NoStory.js", "JavaScript", 0, 0, 0, 79, 0, 0, 0, 0, 12, 2, 93
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\user-story\StoryDetail.js", "JavaScript", 0, 0, 0, 104, 0, 0, 0, 0, 6, 2, 112
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\user-story\StoryDetailCard.js", "JavaScript", 0, 0, 0, 91, 0, 0, 0, 0, 0, 9, 100
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\user-story\UserStoryView.js", "JavaScript", 0, 0, 0, 96, 0, 0, 0, 0, 1, 2, 99
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\components\user-story\UserStoryViewCard.js", "JavaScript", 0, 0, 0, 91, 0, 0, 0, 0, 0, 6, 97
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\constants.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\firebase\firebase.utils.js", "JavaScript", 0, 0, 0, 39, 0, 0, 0, 0, 23, 11, 73
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\index.css", "CSS", 0, 0, 0, 0, 12, 0, 0, 0, 0, 3, 15
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\index.js", "JavaScript", 0, 0, 0, 15, 0, 0, 0, 0, 3, 3, 21
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\choose-project-page\choose-project-page.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 14, 0, 0, 0, 2, 16
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\create-project-page\create-project.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 196, 0, 0, 0, 13, 209
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\create-project-page\create-project.styles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 76, 0, 1, 9, 86
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\education-page\educationpage.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 144, 0, 0, 0, 6, 150
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\education-page\educationpage.styles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 88, 0, 11, 17, 116
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\home-page\homepage.css", "CSS", 0, 0, 0, 0, 29, 0, 0, 0, 1, 2, 32
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\home-page\homepage.js", "JavaScript", 0, 0, 0, 52, 0, 0, 0, 0, 0, 4, 56
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\join-project-page\join-project.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 124, 0, 0, 31, 17, 172
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\join-project-page\join-project.styles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 22, 0, 0, 3, 25
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\landing-screen\landingscreen.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 147, 0, 0, 8, 5, 160
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\landing-screen\landingscreen.styles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 181, 0, 4, 8, 193
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\pending-project\PendingProject.js", "JavaScript", 0, 0, 0, 92, 0, 0, 0, 0, 1, 6, 99
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\product-backlog\productbacklog.js", "JavaScript", 0, 0, 0, 80, 0, 0, 0, 0, 13, 2, 95
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\product-backlog\productbacklog.scss", "SCSS", 0, 0, 0, 0, 0, 0, 37, 0, 4, 3, 44
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\profile-page\profile.js", "JavaScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 3, 21
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\project-detail-page\project-detail.scss", "SCSS", 0, 0, 0, 0, 0, 0, 136, 0, 11, 6, 153
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\project-detail-page\projectDetail.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 343, 0, 0, 0, 19, 362
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\project-page\project-page.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 164, 0, 0, 5, 8, 177
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\project-page\project-page.styles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 117, 0, 2, 7, 126
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\sideBar-page\sideBar-page.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 17, 0, 0, 0, 3, 20
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\signin-page\signin-page.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 10, 0, 0, 0, 2, 12
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\signup-page\signup-page.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 12, 0, 0, 3, 2, 17
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\waiting-room\waitingroom.component.jsx", "JavaScript React", 0, 0, 0, 0, 0, 199, 0, 0, 1, 12, 212
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\waiting-room\waitingroom.js", "JavaScript", 0, 0, 0, 51, 0, 0, 0, 0, 0, 4, 55
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\pages\waiting-room\waitingroom.scss", "SCSS", 0, 0, 0, 0, 0, 0, 93, 0, 5, 4, 102
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\redux\root-reducer.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 1, 2, 8
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\redux\store.js", "JavaScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 9
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\redux\user\user.actions.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 7
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\redux\user\user.reducer.jsx", "JavaScript React", 0, 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"d:\mazen\Documents\myVsProjects\letScrum\LetScrum\src\redux\user\user.types.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"Total", "-", 38, 23, 18165, 5462, 4405, 3173, 4431, 109, 663, 1691, 38160
